pE,pN,combined_gap
4.634042553,1.676595745,14.44647475
4.781914894,1.676595745,13.910976340000005
4.929787234,1.676595745,13.383729590000002
5.077659574,1.676595745,25.909035990000003
5.225531915,1.676595745,25.586529410000004
5.373404255,1.676595745,25.268571800000004
5.521276596,1.676595745,24.954975940000004
5.669148936,1.676595745,24.645567090000004
5.817021277,1.676595745,24.340181910000002
5.964893617,1.676595745,24.038667380000003
6.112765957,1.676595745,23.740879950000004
6.260638298,1.676595745,23.446684740000002
6.408510638,1.676595745,23.155954800000004
6.556382979,1.676595745,22.868570500000004
6.704255319,1.676595745,22.58441892
6.85212766,1.676595745,22.30339336
7.0,1.676595745,22.025392880000002
0.05,1.824468085,42.09412318
0.1978723404,1.824468085,27.52763468
0.3457446809,1.824468085,20.993132649999996
0.4936170213,1.824468085,19.122096179999996
0.6414893617,1.824468085,15.199821659999998
0.7893617021,1.824468085,11.721861749999995
0.9372340426,1.824468085,8.564654839999996
1.085106383,1.824468085,5.653079729999995
1.232978723,1.824468085,2.937427849999999
1.380851064,1.824468085,15.716169059999999
1.528723404,1.824468085,15.716169059999999
1.676595745,1.824468085,12.96724493
1.824468085,1.824468085,10.080004209999998
1.972340426,1.824468085,4.485277369999999
2.120212766,1.824468085,4.445557520000001
2.268085106,1.824468085,1.4450046499999942
2.415957447,1.824468085,0.0
2.563829787,1.824468085,7.268836869999994
2.711702128,1.824468085,5.579759869999997
2.859574468,1.824468085,11.597421140000002
3.007446809,1.824468085,10.22842386
3.155319149,1.824468085,9.55334311
3.303191489,1.824468085,8.495070349999999
3.45106383,1.824468085,7.657694509999999
3.59893617,1.824468085,6.838176239999996
3.746808511,1.824468085,6.035419599999997
3.894680851,1.824468085,5.248436389999995
4.042553191,1.824468085,4.476331799999997
4.190425532,1.824468085,3.718292599999998
4.338297872,1.824468085,13.50738045
4.486170213,1.824468085,12.954145329999996
4.634042553,1.824468085,12.409995249999994
4.781914894,1.824468085,24.532035859999997
4.929787234,1.824468085,24.199813049999996
5.077659574,1.824468085,23.872556489999997
5.225531915,1.824468085,23.55004991
5.373404255,1.824468085,23.232092299999998
5.521276596,1.824468085,22.91849644
5.669148936,1.824468085,22.609087589999998
5.817021277,1.824468085,22.303702409999996
5.964893617,1.824468085,22.002187879999997
6.112765957,1.824468085,21.704400449999998
6.260638298,1.824468085,21.410205239999996
6.408510638,1.824468085,21.119475299999998
6.556382979,1.824468085,20.832091
6.704255319,1.824468085,20.547939419999995
6.85212766,1.824468085,33.55118459
7.0,1.824468085,33.416174139999995
0.05,1.972340426,39.15576107
0.1978723404,1.972340426,24.58927257
0.3457446809,1.972340426,18.054770539999996
0.4936170213,1.972340426,16.183734069999996
0.6414893617,1.972340426,12.261459549999998
0.7893617021,1.972340426,8.783499639999995
0.9372340426,1.972340426,5.626292729999996
1.085106383,1.972340426,2.7147176199999947
1.232978723,1.972340426,16.55865266
1.380851064,1.972340426,13.929889609999996
1.528723404,1.972340426,13.929889609999996
1.676595745,1.972340426,11.180965479999998
1.824468085,1.972340426,8.293724759999996
1.972340426,1.972340426,2.659278069999999
2.120212766,1.972340426,2.659278069999999
2.268085106,1.972340426,8.717020519999998
2.415957447,1.972340426,7.467793999999998
2.563829787,1.972340426,12.609207259999998
2.711702128,1.972340426,10.429869010000004
2.859574468,1.972340426,10.429869010000004
3.007446809,1.972340426,8.385790980000003
3.155319149,1.972340426,8.385790980000003
3.303191489,1.972340426,6.22733126
3.45106383,1.972340426,6.22733126
3.59893617,1.972340426,3.9328314300000002
3.746808511,1.972340426,3.9328314300000002
3.894680851,1.972340426,2.310074279999995
4.042553191,1.972340426,1.537969689999997
4.190425532,1.972340426,11.131809329999996
4.338297872,1.972340426,10.56901834
4.486170213,1.972340426,22.273969749999996
4.634042553,1.972340426,21.931096009999997
4.781914894,1.972340426,21.593673749999997
4.929787234,1.972340426,21.261450939999996
5.077659574,1.972340426,20.934194379999997
5.225531915,1.972340426,20.6116878
5.373404255,1.972340426,20.293730189999998
5.521276596,1.972340426,19.98013433
5.669148936,1.972340426,19.670725479999998
5.817021277,1.972340426,19.365340299999996
5.964893617,1.972340426,19.063825769999998
6.112765957,1.972340426,18.766038339999998
6.260638298,1.972340426,18.471843129999996
6.408510638,1.972340426,18.181113189999998
6.556382979,1.972340426,17.89372889
6.704255319,1.972340426,30.749302039999996
6.85212766,1.972340426,30.61282248
7.0,1.972340426,30.477812029999996
0.05,2.120212766,37.60884581
0.1978723404,2.120212766,23.04235731
0.3457446809,2.120212766,19.235112419999997
0.4936170213,2.120212766,14.636818809999998
0.6414893617,2.120212766,10.71454429
0.7893617021,2.120212766,7.2365843799999965
0.9372340426,2.120212766,4.079377469999997
1.085106383,2.120212766,17.361926340000004
1.232978723,2.120212766,14.838823660000003
1.380851064,2.120212766,12.21006061
1.528723404,2.120212766,12.21006061
1.676595745,2.120212766,9.46113648
1.824468085,2.120212766,6.573895759999999
1.972340426,2.120212766,0.939449070000002
2.120212766,2.120212766,10.53756637
2.268085106,2.120212766,7.34123537
2.415957447,2.120212766,13.112988249999997
2.563829787,2.120212766,11.485088619999996
2.711702128,2.120212766,9.305750370000002
2.859574468,2.120212766,9.305750370000002
3.007446809,2.120212766,7.2616723400000005
3.155319149,2.120212766,7.2616723400000005
3.303191489,2.120212766,5.103212619999997
3.45106383,2.120212766,5.103212619999997
3.59893617,2.120212766,2.8087127899999977
3.746808511,2.120212766,2.8087127899999977
3.894680851,2.120212766,0.7631590199999962
4.042553191,2.120212766,10.157753889999999
4.190425532,2.120212766,21.43027235
4.338297872,2.120212766,21.075652799999997
4.486170213,2.120212766,20.727054489999997
4.634042553,2.120212766,20.38418075
4.781914894,2.120212766,20.04675849
4.929787234,2.120212766,19.714535679999997
5.077659574,2.120212766,19.38727912
5.225531915,2.120212766,19.06477254
5.373404255,2.120212766,18.74681493
5.521276596,2.120212766,18.43321907
5.669148936,2.120212766,18.12381022
5.817021277,2.120212766,17.818425039999997
5.964893617,2.120212766,17.51691051
6.112765957,2.120212766,17.21912308
6.260638298,2.120212766,16.924927869999998
6.408510638,2.120212766,16.63419793
6.556382979,2.120212766,29.340384489999998
6.704255319,2.120212766,29.202386779999998
6.85212766,2.120212766,29.06590722
7.0,2.120212766,28.930896769999997
0.05,2.268085106,36.00216113
0.1978723404,2.268085106,21.43567263
0.3457446809,2.268085106,17.628427739999996
0.4936170213,2.268085106,13.030134129999997
0.6414893617,2.268085106,9.107859609999998
0.7893617021,2.268085106,5.629899699999996
0.9372340426,2.268085106,18.130883850000004
1.085106383,2.268085106,15.701641800000004
1.232978723,2.268085106,13.178539120000003
1.380851064,2.268085106,10.54977607
1.528723404,2.268085106,10.54977607
1.676595745,2.268085106,7.800851940000001
1.824468085,2.268085106,4.91361122
1.972340426,2.268085106,9.209414080000002
2.120212766,2.268085106,9.209414080000002
2.268085106,2.268085106,13.277015720000001
2.415957447,2.268085106,12.0277892
2.563829787,2.268085106,10.39988957
2.711702128,2.268085106,8.220551320000006
2.859574468,2.268085106,8.220551320000006
3.007446809,2.268085106,6.176473290000004
3.155319149,2.268085106,6.176473290000004
3.303191489,2.268085106,4.018013570000001
3.45106383,2.268085106,4.018013570000001
3.59893617,2.268085106,1.7235137400000013
3.746808511,2.268085106,9.729291599999996
3.894680851,2.268085106,20.552213359999996
4.042553191,2.268085106,20.18455168
4.190425532,2.268085106,19.82358767
4.338297872,2.268085106,19.468968119999996
4.486170213,2.268085106,19.120369809999996
4.634042553,2.268085106,18.777496069999998
4.781914894,2.268085106,18.440073809999998
4.929787234,2.268085106,18.107850999999997
5.077659574,2.268085106,17.780594439999998
5.225531915,2.268085106,17.45808786
5.373404255,2.268085106,17.14013025
5.521276596,2.268085106,16.82653439
5.669148936,2.268085106,16.51712554
5.817021277,2.268085106,16.211740359999997
5.964893617,2.268085106,15.910225829999998
6.112765957,2.268085106,15.612438399999998
6.260638298,2.268085106,28.014459979999998
6.408510638,2.268085106,27.873267489999996
6.556382979,2.268085106,27.733699809999997
6.704255319,2.268085106,27.595702099999997
6.85212766,2.268085106,27.45922254
7.0,2.268085106,27.324212089999996
0.05,2.415957447,34.43642867
0.1978723404,2.415957447,21.88721468
0.3457446809,2.415957447,16.062695279999996
0.4936170213,2.415957447,11.464401669999997
0.6414893617,2.415957447,7.542127149999999
0.7893617021,2.415957447,10.743464929999995
0.9372340426,2.415957447,16.52435699
1.085106383,2.415957447,14.095114940000002
1.232978723,2.415957447,11.572012260000001
1.380851064,2.415957447,8.943249209999998
1.528723404,2.415957447,8.943249209999998
1.676595745,2.415957447,16.445952909999995
1.824468085,2.415957447,13.558712189999994
1.972340426,2.415957447,15.423284899999999
2.120212766,2.415957447,15.423284899999999
2.268085106,2.415957447,12.226953899999998
2.415957447,2.415957447,10.977727379999997
2.563829787,2.415957447,9.349827749999996
2.711702128,2.415957447,7.170489500000002
2.859574468,2.415957447,7.170489500000002
3.007446809,2.415957447,5.126411470000001
3.155319149,2.415957447,5.126411470000001
3.303191489,2.415957447,2.9679517499999974
3.45106383,2.415957447,2.9679517499999974
3.59893617,2.415957447,8.7702125
3.746808511,2.415957447,19.36122751
3.894680851,2.415957447,18.986480899999997
4.042553191,2.415957447,18.61881922
4.190425532,2.415957447,18.25785521
4.338297872,2.415957447,17.903235659999996
4.486170213,2.415957447,17.554637349999997
4.634042553,2.415957447,17.21176361
4.781914894,2.415957447,16.874341349999998
4.929787234,2.415957447,16.542118539999997
5.077659574,2.415957447,16.21486198
5.225531915,2.415957447,15.8923554
5.373404255,2.415957447,15.574397789999999
5.521276596,2.415957447,15.26080193
5.669148936,2.415957447,14.951393079999999
5.817021277,2.415957447,14.646007899999997
5.964893617,2.415957447,14.344493369999999
6.112765957,2.415957447,26.591602899999998
6.260638298,2.415957447,26.44872752
6.408510638,2.415957447,26.307535029999997
6.556382979,2.415957447,26.167967349999998
6.704255319,2.415957447,26.029969639999997
6.85212766,2.415957447,25.89349008
7.0,2.415957447,25.758479629999997
0.05,2.563829787,33.59905283
0.1978723404,2.563829787,21.04983884
0.3457446809,2.563829787,15.225319439999996
0.4936170213,2.563829787,10.627025829999997
0.6414893617,2.563829787,11.207996860000002
0.7893617021,2.563829787,17.311817719999993
0.9372340426,2.563829787,14.966681649999998
1.085106383,2.563829787,12.537439599999999
1.232978723,2.563829787,10.014336919999998
1.380851064,2.563829787,7.385573869999995
1.528723404,2.563829787,17.948807449999997
1.676595745,2.563829787,15.199883319999998
1.824468085,2.563829787,20.039600199999995
1.972340426,2.563829787,14.405153509999998
2.120212766,2.563829787,14.405153509999998
2.268085106,2.563829787,11.208822509999997
2.415957447,2.563829787,9.959595989999997
2.563829787,2.563829787,8.331696359999995
2.711702128,2.563829787,6.1523581100000015
2.859574468,2.563829787,6.1523581100000015
3.007446809,2.563829787,4.10828008
3.155319149,2.563829787,4.10828008
3.303191489,2.563829787,1.9498203599999968
3.45106383,2.563829787,21.1970863
3.59893617,2.563829787,18.90610928
3.746808511,2.563829787,18.90258647
3.894680851,2.563829787,18.149105059999997
4.042553191,2.563829787,17.78144338
4.190425532,2.563829787,17.42047937
4.338297872,2.563829787,17.065859819999996
4.486170213,2.563829787,16.717261509999997
4.634042553,2.563829787,16.37438777
4.781914894,2.563829787,16.036965509999998
4.929787234,2.563829787,15.704742699999997
5.077659574,2.563829787,15.377486139999998
5.225531915,2.563829787,15.05497956
5.373404255,2.563829787,14.737021949999999
5.521276596,2.563829787,14.42342609
5.669148936,2.563829787,14.114017239999999
5.817021277,2.563829787,13.808632059999997
5.964893617,2.563829787,25.898846999999996
6.112765957,2.563829787,25.754227059999998
6.260638298,2.563829787,25.61135168
6.408510638,2.563829787,25.470159189999997
6.556382979,2.563829787,25.330591509999998
6.704255319,2.563829787,25.192593799999997
6.85212766,2.563829787,25.05611424
7.0,2.563829787,24.921103789999997
0.05,2.711702128,32.74259858
0.1978723404,2.711702128,20.19338459
0.3457446809,2.711702128,14.368865189999998
0.4936170213,2.711702128,13.43466738
0.6414893617,2.711702128,18.06799531
0.7893617021,2.711702128,15.798791449999996
0.9372340426,2.711702128,13.45365538
1.085106383,2.711702128,11.024413330000002
1.232978723,2.711702128,8.50131065
1.380851064,2.711702128,16.738455089999995
1.528723404,2.711702128,16.738455089999995
1.676595745,2.711702128,21.937893169999995
1.824468085,2.711702128,19.050652449999994
1.972340426,2.711702128,13.416205759999997
2.120212766,2.711702128,13.416205759999997
2.268085106,2.711702128,10.219874759999996
2.415957447,2.711702128,8.970648239999996
2.563829787,2.711702128,7.342748609999994
2.711702128,2.711702128,5.16341036
2.859574468,2.711702128,5.16341036
3.007446809,2.711702128,3.119332329999999
3.155319149,2.711702128,3.119332329999999
3.303191489,2.711702128,20.75964063
3.45106383,2.711702128,20.75964063
3.59893617,2.711702128,18.4651408
3.746808511,2.711702128,18.4651408
3.894680851,2.711702128,17.292650809999998
4.042553191,2.711702128,16.92498913
4.190425532,2.711702128,16.56402512
4.338297872,2.711702128,16.209405569999998
4.486170213,2.711702128,15.860807259999998
4.634042553,2.711702128,15.51793352
4.781914894,2.711702128,15.18051126
4.929787234,2.711702128,14.848288449999998
5.077659574,2.711702128,14.52103189
5.225531915,2.711702128,14.19852531
5.373404255,2.711702128,13.8805677
5.521276596,2.711702128,13.56697184
5.669148936,2.711702128,13.25756299
5.817021277,2.711702128,25.18882275
5.964893617,2.711702128,25.042392749999998
6.112765957,2.711702128,24.89777281
6.260638298,2.711702128,24.75489743
6.408510638,2.711702128,24.613704939999998
6.556382979,2.711702128,24.47413726
6.704255319,2.711702128,24.33613955
6.85212766,2.711702128,24.19965999
7.0,2.711702128,24.064649539999998
0.05,2.859574468,31.865699319999997
0.1978723404,2.859574468,19.31648533
0.3457446809,2.859574468,13.491965929999996
0.4936170213,2.859574468,12.557768119999999
0.6414893617,2.859574468,16.59598568
0.7893617021,2.859574468,14.326781819999994
0.9372340426,2.859574468,11.981645749999998
1.085106383,2.859574468,9.5524037
1.232978723,2.859574468,7.029301019999998
1.380851064,2.859574468,15.560914189999998
1.528723404,2.859574468,23.724678939999997
1.676595745,2.859574468,20.975754809999998
1.824468085,2.859574468,18.088514089999997
1.972340426,2.859574468,12.4540674
2.120212766,2.859574468,12.4540674
2.268085106,2.859574468,9.257736399999999
2.415957447,2.859574468,8.008509879999998
2.563829787,2.859574468,6.380610249999997
2.711702128,2.859574468,4.201272000000003
2.859574468,2.859574468,4.201272000000003
3.007446809,2.859574468,2.1571939700000016
3.155319149,2.859574468,22.4925134
3.303191489,2.859574468,20.334053679999997
3.45106383,2.859574468,20.334053679999997
3.59893617,2.859574468,18.039553849999997
3.746808511,2.859574468,18.039553849999997
3.894680851,2.859574468,16.415751549999996
4.042553191,2.859574468,16.04808987
4.190425532,2.859574468,15.687125859999998
4.338297872,2.859574468,15.332506309999996
4.486170213,2.859574468,14.983907999999996
4.634042553,2.859574468,14.641034259999998
4.781914894,2.859574468,14.303611999999998
4.929787234,2.859574468,13.971389189999996
5.077659574,2.859574468,13.644132629999998
5.225531915,2.859574468,13.321626049999999
5.373404255,2.859574468,13.003668439999998
5.521276596,2.859574468,12.690072579999999
5.669148936,2.859574468,24.460233259999995
5.817021277,2.859574468,24.311923489999998
5.964893617,2.859574468,24.165493489999996
6.112765957,2.859574468,24.020873549999997
6.260638298,2.859574468,23.877998169999998
6.408510638,2.859574468,23.736805679999996
6.556382979,2.859574468,23.597237999999997
6.704255319,2.859574468,23.459240289999997
6.85212766,2.859574468,23.32276073
7.0,2.859574468,23.187750279999996
0.05,3.007446809,30.04421069
0.1978723404,3.007446809,17.4949967
0.3457446809,3.007446809,14.709904129999998
0.4936170213,3.007446809,17.36202916
0.6414893617,3.007446809,15.161827600000002
0.7893617021,3.007446809,12.892623739999998
0.9372340426,3.007446809,10.547487670000002
1.085106383,3.007446809,8.118245620000003
1.232978723,3.007446809,17.04241586
1.380851064,3.007446809,14.413652809999995
1.528723404,3.007446809,22.787281189999995
1.676595745,3.007446809,20.038357059999996
1.824468085,3.007446809,17.151116339999994
1.972340426,3.007446809,11.516669649999997
2.120212766,3.007446809,11.516669649999997
2.268085106,3.007446809,8.320338649999997
2.415957447,3.007446809,7.071112129999996
2.563829787,3.007446809,5.443212499999994
2.711702128,3.007446809,3.2638742500000006
2.859574468,3.007446809,15.697199560000001
3.007446809,3.007446809,22.077870070000003
3.155319149,3.007446809,22.077870070000003
3.303191489,3.007446809,19.91941035
3.45106383,3.007446809,19.91941035
3.59893617,3.007446809,17.62491052
3.746808511,3.007446809,17.62491052
3.894680851,3.007446809,15.164871870000002
4.042553191,3.007446809,15.164871870000002
4.190425532,3.007446809,15.164871870000002
4.338297872,3.007446809,13.511017679999998
4.486170213,3.007446809,13.162419369999999
4.634042553,3.007446809,12.81954563
4.781914894,3.007446809,12.48212337
4.929787234,3.007446809,12.149900559999999
5.077659574,3.007446809,11.822644
5.225531915,3.007446809,11.500137420000001
5.373404255,3.007446809,22.94130577
5.521276596,3.007446809,22.78900849
5.669148936,3.007446809,22.638744629999998
5.817021277,3.007446809,22.49043486
5.964893617,3.007446809,22.34400486
6.112765957,3.007446809,22.19938492
6.260638298,3.007446809,22.05650954
6.408510638,3.007446809,21.91531705
6.556382979,3.007446809,21.77574937
6.704255319,3.007446809,21.63775166
6.85212766,3.007446809,21.5012721
7.0,3.007446809,34.04421069
0.05,3.155319149,29.09589647
0.1978723404,3.155319149,16.54668248
0.3457446809,3.155319149,13.761589909999998
0.4936170213,3.155319149,15.96294476
0.6414893617,3.155319149,13.762743200000003
0.7893617021,3.155319149,11.493539339999998
0.9372340426,3.155319149,9.148403270000003
1.085106383,3.155319149,18.44631451
1.232978723,3.155319149,15.92321183
1.380851064,3.155319149,21.872808389999996
1.528723404,3.155319149,21.872808389999996
1.676595745,3.155319149,19.123884259999997
1.824468085,3.155319149,16.236643539999996
1.972340426,3.155319149,10.602196849999999
2.120212766,3.155319149,10.602196849999999
2.268085106,3.155319149,7.405865849999998
2.415957447,3.155319149,6.156639329999997
2.563829787,3.155319149,4.528739699999996
2.711702128,3.155319149,15.086715640000001
2.859574468,3.155319149,23.717445270000002
3.007446809,3.155319149,21.67336724
3.155319149,3.155319149,21.67336724
3.303191489,3.155319149,19.514907519999998
3.45106383,3.155319149,19.514907519999998
3.59893617,3.155319149,17.22040769
3.746808511,3.155319149,17.22040769
3.894680851,3.155319149,14.76036904
4.042553191,3.155319149,14.76036904
4.190425532,3.155319149,14.76036904
4.338297872,3.155319149,12.562703459999998
4.486170213,3.155319149,12.214105149999998
4.634042553,3.155319149,12.09279197
4.781914894,3.155319149,11.53380915
4.929787234,3.155319149,11.201586339999999
5.077659574,3.155319149,10.87432978
5.225531915,3.155319149,22.1474071
5.373404255,3.155319149,21.99299155
5.521276596,3.155319149,21.84069427
5.669148936,3.155319149,21.690430409999998
5.817021277,3.155319149,21.54212064
5.964893617,3.155319149,21.395690639999998
6.112765957,3.155319149,21.2510707
6.260638298,3.155319149,21.10819532
6.408510638,3.155319149,20.96700283
6.556382979,3.155319149,20.82743515
6.704255319,3.155319149,33.09589647
6.85212766,3.155319149,33.09589647
7.0,3.155319149,33.09589647
0.05,3.303191489,28.11959771
0.1978723404,3.303191489,17.818561260000003
0.3457446809,3.303191489,18.81281491
0.4936170213,3.303191489,14.596480189999994
0.6414893617,3.303191489,12.396278629999998
0.7893617021,3.303191489,10.127074769999993
0.9372340426,3.303191489,19.782446919999998
1.085106383,3.303191489,17.35320487
1.232978723,3.303191489,23.608419689999998
1.380851064,3.303191489,20.979656639999995
1.528723404,3.303191489,20.979656639999995
1.676595745,3.303191489,18.230732509999996
1.824468085,3.303191489,15.343491789999995
1.972340426,3.303191489,9.709045099999997
2.120212766,3.303191489,9.709045099999997
2.268085106,3.303191489,6.512714099999997
2.415957447,3.303191489,5.263487579999996
2.563829787,3.303191489,16.669803479999995
2.711702128,3.303191489,23.322373470000002
2.859574468,3.303191489,23.322373470000002
3.007446809,3.303191489,21.27829544
3.155319149,3.303191489,21.27829544
3.303191489,3.303191489,19.119835719999998
3.45106383,3.303191489,19.119835719999998
3.59893617,3.303191489,16.825335889999998
3.746808511,3.303191489,16.825335889999998
3.894680851,3.303191489,14.36529724
4.042553191,3.303191489,14.36529724
4.190425532,3.303191489,14.36529724
4.338297872,3.303191489,11.69772017
4.486170213,3.303191489,11.69772017
4.634042553,3.303191489,11.69772017
4.781914894,3.303191489,10.557510390000001
4.929787234,3.303191489,10.22528758
5.077659574,3.303191489,21.327733090000002
5.225531915,3.303191489,21.17110834
5.373404255,3.303191489,21.01669279
5.521276596,3.303191489,20.86439551
5.669148936,3.303191489,20.71413165
5.817021277,3.303191489,20.56582188
5.964893617,3.303191489,20.41939188
6.112765957,3.303191489,20.27477194
6.260638298,3.303191489,20.13189656
6.408510638,3.303191489,32.11959771
6.556382979,3.303191489,32.11959771
6.704255319,3.303191489,32.11959771
6.85212766,3.303191489,32.11959771
7.0,3.303191489,32.11959771
0.05,3.45106383,27.11268046
0.1978723404,3.45106383,16.811644010000002
0.3457446809,3.45106383,17.476789760000003
0.4936170213,3.45106383,13.260455039999997
0.6414893617,3.45106383,11.06025348
0.7893617021,3.45106383,8.791049619999995
0.9372340426,3.45106383,18.71368742
1.085106383,3.45106383,25.258266490000004
1.232978723,3.45106383,22.735163810000003
